id,date,sentiment,text,title,url
t154,2017-02-11 04:19:51+00:00,0.324281935,"This week, Donald Trump's son Eric participated in his first interview since his father entered the White House. For weeks, Eric has stayed out of the spotlight as liberals have attacked his family's brands and businesses. Now, he is breaking his silence to tell America that the Trump Organization continues to thrive.
""We have an amazing team,""ù Eric told reporters. ""We have amazing people. We function incredibly well and we know what everybody does. There is no second-guessing who is responsible for what.""ù
""We act as a family unit and we have incredible loyalty,""ù he added, ""and everybody works incredibly hard and is incredibly good at what they do.""ù
Eric went on to address the effects his father's presidency has had on the family business and relationships.
""The biggest thing in the world is what he is doing,""ù he responded, confidently. ""And we would never want to do anything to remotely jeopardize that. So, we were the first people to raise our hands and say, you know what, let's not build anything [else] overseas.""ù
When his father took office, Eric and his older brother Donald Jr. took over the Trump Organization. In the interview, he shed some light on the division of responsibilities.
""I made the purchases of every single one of those golf course, and I rebuilt every single one of those properties,""ù Eric commented. ""I know their attics better than anybody and I know the mechanical systems better than anybody.""ù
What do you think? Are you thrilled to hear the Trump business is still going strong in spite of liberal attempts to take Trump's children down?","BREAKING: Eric Trump Comes Forward With Stunning Admission, Shocks The Nation",http://americannews.com/breaking-eric-trump-comes-forward-stunning-admission-shocks-nation/
t155,2017-02-10 19:47:07+00:00,0.107539683,"After audio footage of Donald Trump was leaked during his campaign, liberals began pressuring businesses to drop any product that has anything to do with Donald Trump. For months, they have been boycotting clothing stores that carry Ivanka Trump's brand. One of the more famous campaigns behind the push is #GrabYourWallet.
""The #GrabYourWallet boycott began October 11, 2016 in the wake of the Trump Tapes when a brand strategist and a grandmother simultaneously realized they could no longer in good conscience shop at retailers that do business with the Trump family,""ù #GrabYourWallet wrote. ""Never having met, Shannon Coulter and Sue Stencio joined forces and announced on Twitter they'd be boycotting any retailer that carried Trump products, with the goal of motivating those companies on the list to stop doing business with the Trump family.""ù
While Nordstrom initially refused to drop the brand, they recently announced they would no longer be carrying Ivanka Trump's clothing line, citing declining sales.
""We've said all along we make buying decisions based on performance,""ù Nordstrom said in a statement. ""In this case, based on the brand's performance, we've decided not to buy it for this season.""ù
Trump quickly took to twitter to defend his daughter's business.
""My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person""îalways pushing me to do the right thing! Terrible!""ù he tweeted.
For a short time after the tweet, Nordstrom's stock dropped 7%.","They Messed With The Wrong First Daughter, Papa Bear Trump Slams Nordstrom For Attack On Ivanka",http://americannews.com/messed-wrong-first-daughter-papa-bear-trump-slams-nordstrom-attack-ivanka/
t156,2017-02-10 04:43:21+00:00,0.006359649,"Liberal Hollywood celebrities are used to being the center of attention, so it's not surprisingly that their inflated egos make them believe that every other entertainer should hold the same leftist views that they hold. They are actually shocked when other celebrities show respect for the president and stay true to their conservative values.
The hosts of The View learned this hard way when they interviewed country superstar Reba McEntire.
During the segment, Joy Behar asked Reba what she thought of Canadian rapper Drake going off on a tirade about Donald Trump during a concert, screaming ""F*ck that man!""ù
""If you ever went on a political rant in the middle of your act, what would happen?""ù Behar asked.
""My fans would be shocked,""ù Reba continued. ""I take it this way: they have paid their hard-earned money to come in there and fill a seat""îparking, getting something at the concession stand, go and eat before the concert. I am there to entertain them""îto take their worries away from them""îso when they walk out, they can kind of have a little lift in their step and go, 'Aw, that was such a great break from all the problems I have to deal with during daily life.' So I'm not going to give them my political views.""ù
What do you think? Do you agree with Reba?",BREAKING: Reba McEntire Blackballed From Hollywood After Saying This About Trump,http://americannews.com/breaking-reba-mcentire-blackballed-hollywood-saying-trump/
t157,2017-02-10 04:32:42+00:00,-0.017619048,"At the beginning of the week, Nordstrom made the shocking announcement that it would be dropping Ivanka Trump's clothing line. After the statement was released, stores like Neiman Marcus and Marshalls quickly followed suit.
The stores are citing declining sales for their decision, but it is clear they are simply responding to liberal demands to remove the ""Trump""ù name from department stores.
This week, Donald Trump spoke out on the issue on Twitter.
My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person ""î always pushing me to do the right thing! Terrible! ""î Donald J. Trump (@realDonaldTrump) February 8, 2017
His supporters quickly organized a boycott of Nordstrom.
What do you think? Did Nordstrom make a huge mistake?",Nordstrom Is Losing Everything After Targeting Ivanka Trump,http://americannews.com/nordstrom-losing-everything-targeting-ivanka-trump/
t158,2017-02-10 04:31:31+00:00,0.201396316,"President Donald Trump is coming under fire from his supporters this week after he made the controversial decision to go back on one of his major campaign promises. Before he was elected, Trump vowed to replace Obamacare ""immediately""ù after taking office with ""great health care for a fraction of the price.""ù
""Obamacare is going to be repealed and replaced,""ù Trump said just one year ago. ""We're going to have a strong country again and Obamacare has to go. We can't afford it; it's no good. You're going to end up with great health care for a fraction of the price and that's gonna take place immediately after we go in. Okay? Immediately. Fast. Quick.""ù
On Sunday's interview with Bill O'Reilly, President Trump appeared to back down from this promise, stating that he may not replace Obamacare until 2018.
""Can Americans in 2017 expect a new health care plan rolled out by the Trump administration, this year?""ù O'Reilly asked Trump.
""In the process, and maybe it'll take until sometime into next year, but we are certainly gonna be in the process,""ù Trump replied. ""Very complicated. Obamacare is a disaster. You have to remember, Obamacare doesn't work. You look at Arizona, 116% increase, you look at Minnesota, all of these places""îit's gone through the roof. It doesn't work""îif I did nothing""î""
""When are you going to have something ready?""ù O'Reilly pushed.
""In fact, the best thing politically to do is nothing for two years""îlet it explode""îand then say, 'now we're gonna come in and save you,'""ù Trump commented. ""Then the Democrats, Schumer, and everybody would be begging for help. But it's not fair to the people. I think we have to go sooner. So we are putting in a wonderful plan. It statutorily takes a while to get. In other words, statute, you have to wait, have to wait 30 days, 90 days. We're gonna be putting it in fairly soon. I think that, yes, I would like to say, by the end of the year""îat least the rudiments""îbut we should have something within the year and the following year. And by the way, we will have something that's good, less expensive, and really great healthcare.""ù
Twitter quickly accused Donald Trump and his administration of avoiding the major issue and stalling on health care. White House Press Secretary Sean Spicer quickly came to his defense, arguing Obamacare is a ""mammoth thing to repeal and replace""ù and something that has to get done right.
What do you think?",Donald Trump Supporters SHOCKED After He Releases Infuriating Message,http://americannews.com/donald-trump-supporters-shocked-releases-infuriating-message/
t159,2017-02-10 04:30:13+00:00,-0.028494624,"Justice was served this week when a group of liberal protesters attempted to block vans from leaving a U.S. immigration office in Phoenix, Arizona. The protest was reportedly organized to stop one of the female illegal immigrants from being deported.
Guadalupe Garcia de Rayos was taken into custody at the Immigration and Customs Enforcement facility during a routine check-in with the agency. Protesters believed she was present in one of the vehicles, which are used to transport illegal immigrants to detention centers or to the Mexican border.
Garcia de Rayos entered the country illegally when she was 14 years old. She was arrested in 2008 after a raid on the Golfland Sunsplash leisure center in Mesa, Arizona. The raid was ordered by Sheriff Joe Arpaio and was intended to targeted employers who knowingly and willingly employed undocumented migrants. After her conviction, Garcia de Rayos was permitted to stay in Arizona as long as she checked in with the ICE every six month""îan order she has complied with since 2009.
Four years later, a court ordered Garcia de Rayos to be deported after they discovered she had been using a false social security number""îa felony crime. Fortunately, the protests regarding her deportation remained peaceful.
""Besides the few people engaged in criminal acts, most people out here are peaceful and exercising their rights properly,""ù police commented on social media. ""Everyone remains safe so far. Hoping for continued cooperation and no more criminal conduct.""ù
The ICE also released a brief statement on their decision to detain Garcia de Rayos.
""Ms. Garcia De Rayos is currently being detained by U.S. Immigration and Customs Enforcement (ICE) based on a removal order issued by the Department of Justice's Executive Office for Immigration Review which became final in 2013. Relevant databases indicate Ms. Garcia De Rayos has a prior felony conviction dating from March 2009 for criminal impersonation.""ù
What do you think? Do you agree with the ICE's decision to detain Garcia de Rayos?",Anti-Trump Protesters Who Blocked Van Carrying Deported Illegal Just Got A Brutal Wakeup Call,http://americannews.com/anti-trump-protesters-blocked-van-carrying-deported-illegal-just-got-brutal-wakeup-call/
t160,2017-02-09 20:08:58+00:00,-0.183333333,"Donald Trump has repeatedly warned Chicago leaders that if they neglect to get the violence in their cities under control, he will make it a Federal issue.
""Chicago murder rate is record setting""î4,331 shooting victims with 762 murders in 2016,""ù President Trump tweeted at the beginning of January. ""If Mayor can't do it he must ask for Federal help!""ù
""If Chicago doesn't fix the horrible 'carnage' going on, 228 shootings in 2017 with 42 killings (up 24% from 20160, I will send in the Feds,""ù Trump added just three weeks later.
Now, it looks like Trump is ready to take action. Last week, CNN announced that the Bureau of Alcohol, Tobacco, Firearms and Explosives will be transferring approximately 20 agents to Chicago in the near-future.",BREAKING: Trump Admin To Send Feds In To Chicago... It's Happening,http://americannews.com/breaking-trump-admin-send-feds-chicago-happening/
t161,2017-02-09 20:05:07+00:00,0.222486226,"In her many public appearances so far, Melania Trump has proven herself to be an elegant and graceful first lady""îwith an impeccable style. It's welcome news, then, that she has hired a privately renowned decorator to help make the White House feel more like home for the Trumps.
Though she might be spending her weekdays in New York, Melania is working hard to improve the White House with interior designer Tham Kannalikham.
""Mrs. Trump has a deep appreciation for the historical aspects of the White House and with Tham's traditional design and expertise, they are focusing on a seamless integration of elegance and comfort into where the President, the First Lady, and [their son] Barron will be spending their family time and calling their home,""ù Stephanie Winston Wolkoff, senior adviser to the First Lady, said in a statement.
What do you think? Are you proud to have Melania as a First Lady?","Melania Trump Drops Bombshell, Puts Michelle Obama To Shame... She Would Never Do This",http://americannews.com/melania-trump-drops-bombshell-puts-michelle-obama-shame-never/
t162,2017-02-09 17:51:00+00:00,0.009337068,"If the liberals who are outraged about the temporary immigration ban took a break from their whining to do some research, they would see that the argument 'Islam is the religion of peace' is historically false. We're not denying that peaceful practicing Muslims do exist""îor that they outnumber violent radicals""îbut that won't matter unless they are willing to take a stand and hold the radicals among them accountable.
We need them on our side""îwe cannot thrive as a cohesive society without it. That was proven once more when CAIR-Florida Regional Operations Director Nezar Hamze decided to hold firearms training in a local Mosque, teaching Muslims to protect themselves.
The Society of Sarasota has long been considered anti-American, given they have shown their support for suicide bombers and their families. The media has been shockingly silent on this controversial training.
Let's not forget that CAIR has been linked to terrorism but still continue to influence the United States. While nothing in the Constitution prevents a church from holding these trainings, there is a clear threat here. It's simply common sense.
Being politically correct has its merits, but being smart is more important. We have to take down radical Islam at every turn. This is not a threat that can be swept under the rug.",BREAKING: Trump Was Right... Look What They Found At Raided Mosque,http://americannews.com/breaking-trump-right-look-found-raided-mosque/
t163,2017-02-09 04:52:28+00:00,0.074318182,"Ever since Donald Trump became the Republican nominee for President, the liberal hosts of The View have spent every episode attempting to disrespect and discredit him. On Tuesday, host Joy Behar took this to a new level when she claimed President Trump talks about terrorism ""almost like he wants""ù it to happen.
This baseless claim was both dangerous and disgusting. It's not surprisingly that many viewers are disgusted with her ignorance.
The panel was discussing the fact that the Trump administration released a list of 78 terrorist attacks on Monday that were under-reported by the media.
""Why do you think he keeps stirring up about terrorism all the...?""ù Behar asked the panel Tuesday. ""He keep stirring it up""îlike""îhe's almost like he wants it.""ù
""Because if you keep saying 'we're going to have a terrorist attack, we're going to have a terrorist attack,' is that because he wants to put like some kind of clamps on civil liberties and have martial law in this country, so that he can run the dictatorship that he and Bannon want to run,""ù she continued. ""What is that about?""ù
Viewers quickly took social media to criticize Behar for her claims.
""Really @JoyVBehar? DO you also think that it is okay to use violence to suppress speech as happened at @UCBerkeley?""ù one twitter user wrote.
""MORE CLUELESS COMMENTARY from #Hollywood #joybehar @TheView most Females with a brain could care less ur opinions,""ù @Cheloga2 added.
What do you think of Behar's comments?
<iframe width=""ù560... height=""ù315... src=""ùhttps://www.youtube.com/embed/3E3hYWEnhUc""ù frameborder=""ù0... allowfullscreen></iframe>",Joy Behar Just Got The Worst News Of Her Career After Making Absurd Statement About Donald Trump,http://americannews.com/joy-behar-just-got-worst-news-career-making-absurd-statement-donald-trump/
t164,2017-02-08 04:45:52+00:00,0.100510204,"Last week, massive rioting took place at U.C. Berkeley in response to a planned campus speech by Milo Yiannopoulos, senior editor of Breitbart News. What was supposed to be a peaceful protest turned into an aggressive riot, with liberal students beating Trump supporters, smashing ATMs and pepper spraying innocent bystanders.
Just days after the event, Fox News host Judge Jeanine Pirro took to the streets to find out what young liberals thought of the incident.
""Do you think what happened at U.C. Berkeley was acceptable?""ù she asked one liberal woman. The woman was quick to spew accusations that Milo is a 'Nazi' and 'white supremacist.'
""Doesn't he have the right to go there and speak?""ù Pirro asked.
""Right wing people do not have the right to spew hatred and bigotry in this country,""ù the girl responded.
""Can we have a civil conversation?""ù Pirro continued.
""You want to call me uncivil?""ù the girl shot back, before saying, ""F*ck Trump! F*ck these white people who get to say that...""ù
What do you think of this interaction? Is it clear that liberals aren't as ""tolerant""ù as they claim to be.","Race Baiting Thug Attacks Judge Jeanine 'F*ck Trump, F*ck Whites' [VIDEO]",http://americannews.com/race-baiting-thug-attacks-judge-jeanine-fck-trump-fck-whites-video/
t165,2017-02-08 04:33:05+00:00,-0.092324561,"During the Super Bowl on Sunday, Lady Gaga sparked a heated debated among her liberal fans, many of which were disappointed she did not use the stage to bash Donald Trump. Instead, Gage delivered a heartfelt performance about unity and patriotism""îtwo concepts that seem to elude liberals these days.
On Monday morning's episode of The View, Whoopi Goldberg did everything she could to politicize Gaga's performance and use it against President Trump. As usual, her efforts failed miserably.
""I was a little underwhelmed by it,""ù host Sunny Hostin began. ""Maybe because I thought there would be this big political statement and I didn't get that. I expected it.""ù
""Well, when she's singing 'Born This Way,' that' directly at Mike Pence,""ù Behar commented, clearly reaching.
""If you listen to her music, you know, you listen to what she sang""îyeah, she's always been political,""ù Whoopi commented. ""People don't have to be political. They can just be""îand she is political just by all the stuff she's done with the LGBTQ community, with what she's done for women.""ù
""Not everybody does everything the same way, and it's important to remember that,""ù she added.
What do you think? Are you tired of Whoopi turning everything into an attack on Donald Trump?",Liberal Joke Whoopi Goldberg Loses Everything After Running Her Mouth At Trump For The Last Time,http://americannews.com/liberal-joke-whoopi-goldberg-loses-everything-running-mouth-trump-last-time/
t166,2017-02-08 04:31:48+00:00,0.022222222,"On Monday, the Department of Justice pleaded with the federal appeals court to restore Donald Trump's temporary travel ban. The move comes just three days after a federal judge in Washington blocked the ban with a nationwide stay.
Fox News reported that lawyers for the Justice Department argued that U.S. District Judge James Robart's order was ""vastly overbroad,""ù while President Trump's order was a ""lawful exercise of the President's authority over the entry of aliens into the United States and the admission of refugees.""ù
Lawyers for Minnesota and Washington, the two states challenging the ban, have argued the resumption of the order would ""unleash chaos again,""ù separating families and confusing university students. The appeals court did not immediately reinstate the ban but will continue with the hearing.
After the appeals court comes to a final decision, either party can ask the Supreme Court to issue a final order. The highest court is likely to have differing views on the matter""îthey have essentially been split since Justice Antonin Scalia's death in February of last year.
What do you think? Should Trump's travel ban be reinstated?","DOJ Finally Does What's Right, Backs Trump In Way No One Ever Imaged",http://americannews.com/doj-finally-whats-right-backs-trump-way-no-one-ever-imaged/
t167,2017-02-08 04:30:39+00:00,0.066836735,"President Trump has only been in the White House a few weeks and liberal politicians are already trying to kick him out. Last Friday, California Congresswoman Maxine Waters called for Trump to be impeached. After receiving immense backlash, she tried to retract her statement""îan effort that failed miserably.
In her first statement, Waters said her ""greatest desire is to lead him right into impeachment.""ù
During a press conference at the beginning of this week, she tried to clarify this comment.
""I have not called for impeachment""îyet,""ù Waters said of the President. ""He's doing it himself.""ù
""Let me just say the statement I made was a statement in response to questions and pleas that I am getting from many citizens across this country,""ù she continued. 'What are we going to do?""ù
Waters then completely discredited herself by claiming that Russian President Vladimir Putin invited Korea.
In the end, that comment is making more headlines that her smear against Donald Trump, so it looks like she's getting what she deserves.","Race Baiting Congresswoman Pays Big For Calling For Trump's Impeachment, Serves Her Right",http://americannews.com/race-baiting-congresswoman-pays-big-calling-trumps-impeachment-serves-right/
t168,2017-02-08 04:29:39+00:00,0.045833333,"During the Super Bowl on Sunday, Lady Gaga defied the expectations of millions of liberals by refusing to use her halftime performance to bash and disrespect Donald Trump.
Unfortunately, her unexpectedly mild performance has come back to bite her. Before the show, Gaga hinted that she had big things coming from Trump and her biggest critics were disappointed.
""I have an opportunity with this performance to show a different part of this country that those who think that they are so different from me and my fans""îto see that our hearts are really the same,""ù she commented. ""It's like the mecca for performers. We have 13 minutes with the world.""ù
Gaga's message was one of unity and patriotism, a refreshing change from the aggressive attempts to discredit our president. Liberal fans of Gaga took to twitter to express their outrage""îa response that was easy to predict.","They Pressured Lady Gaga Into Slamming Trump During Her Performance, But She Refused... So They Did Something Sickening",http://americannews.com/pressured-lady-gaga-slamming-trump-performance-refused-something-sickening/
t169,2017-02-07 17:14:44+00:00,-0.0125,"Last week, Nordstrom made headlines when they decided to drop Ivanka Trump's brand, citing declining sales. Now, Neiman Marcus has just joined a growing list of retailers who will no longer be carrying the First Lady's line.
Neiman Marcus made their announcement on Friday, just two days after Seattle-based Nordstrom.
""We've got thousands of brands""îmore than 2,000 offered on the site alone,""ù a spokesperson for Nordstrom wrote. ""Reviewing their merit and making edits is part of the regular rhythm of our business. Each year we cut about 10 percent and refresh our assortment with about the same amount. In this case, based on the brand's performance, we've decided not to but it for this season.""ù
A spokesperson for Neiman Marcus, which operates 42 stores, made a very similar announcement.
""Neiman Marcus has a very small Ivanka Trump precious jewelry business which is comprised 100 percent of consigned merchandise (merchandise owned by the vendor),""ù the company wrote. ""Based on productivity we continuously assess whether our brands are carried in stores, on our website, or both.""ù
Both of these major department stores are desperately trying to avoid the fact that their decisions are a politic one, spearheaded by a grassroots campaign called ""Grab Your Wallet.""ù The campaign was created by anti-Trump protesters, who called for a boycott of retailers that carried Ivanka Trump or Donald Trump merchandise.
What do you think of Neiman Marcus' decision?","Ivanka Trump In Serious Trouble, This Isn't Good",http://americannews.com/ivanka-trump-serious-trouble-isnt-good/
t170,2017-02-07 17:13:23+00:00,0.121153846,"According to recent reports, about 900 State Department officials have signed an internal dissent memo critical of President Donald Trump's travel ban for refugees and immigrants. Trump's executive order placed a temporary travel ban from six Muslim-majority countries.
The news broke on Tuesday and was confirmed by a senior State Department official. The memo claims the policy ""runs counter to core American values of non-discrimination, fair play and extending a warm welcome to foreign visitors and immigrants.""ù
This is just one of several efforts to block Trump's plans from coming into action. Of course, President Trump and his supporters are outraged that the system is standing in the way of our nation's security.
White House spokesman Sean Spicer responded to the memo by urging career diplomats to ""get with the program or they can go.""ù
What do you think? Do you stand with Trump?","BREAKING: Trump Has Been Pushed Into A Corner, He Needs Your Help",http://americannews.com/breaking-trump-pushed-corner-needs-help/
t171,2017-02-07 04:42:41+00:00,0.068508772,"On Friday, an awkward piece of footage surface showing Donald Trump refusing to hold Melania's hand as they got off Air Force One in Palm Beach. The clip shows the President and First Lady holding hands when they first get off the plane, before Trump lets go to clap along with his supporters. When Melania reaches for his hand again, he taps it twice before letting go of it.
This could be just a simple gesture, but one body language expert has analyzed the footage and come to a shocking conclusion.
""Typically a hand-hold shows a couple as a unit,""ù Patti Wood commented. ""But to me, I think he's been saying, 'I want to be seen as the president on my own,' which is very much alpha. 'I want to be just the powerful me.' And it's clear that that's his choice.""ù
""What's fascinating, I think to all of us, is that they're holding hands at all,""ù Wood added. ""They hold hands in private, so we know that there's a coupleness that we weren't seeing in public or at the inauguration.""ù
Wood then compared Melania to other famous first ladies.
""Even though we've been hearing that Melania wants to be like Jackie O""îshe initiated this hand-hold,""ù she concluded. ""He clapped his hands to get out of it, which was very odd because basically, he's clapping away from her. And then the second time she goes into a supplicant hand-hold in which she cups her hand up, showing, 'I'm supplicant, I will take the bottom position but I want to hold hands.' She goes into it and he goes out of that.""ù
What do you think of Wood's analysis? Is this just another example of liberals picking apart Trump's every move or is there a deeper story here?",Look What Donald Trump Did Right After He Steps Off The Plane With Melania... Here's The Reason Why,http://americannews.com/look-donald-trump-right-steps-off-plane-melania-heres-reason/
t172,2017-02-07 04:41:37+00:00,-0.068576067,"For the past month, liberals have taken to the streets to protest President Trump and pretty much every single thing he does. On Saturday, one of these road-blocking protests ended up blocking an ambulance and putting its patient in further jeopardy.
According to Lifezette, around 200 protesters blocked traffic on route 34 on Saturday, carrying a banner reading: ""No Ban, No Wall, New Haven.""ù Police reports indicate that the protesters ""obstructed an ambulance carrying a critically ill patient.""ù
""Due to this delay, ambulance personnel were required to perform an emergency medical procedure in the ambulance instead of at the hospital,""ù the report added, according to the source. At least one protester reportedly refused to move even when officers asked him to let the ambulance through.
""The officers tried to guide him out of the way,""ù Shift Commander Lt. Sam Brown commented. ""He pushed an officer, trying to get back.""ù
The man was one of at least three protesters arrested at the scene. The condition of the patient in the ambulance is unknown.
What do you think? Is this taking things way too far?","Trump Protesters Blocked An Ambulance From Getting To The Hospital, Look What Happened Immediately After",http://americannews.com/trump-protesters-blocked-ambulance-getting-hospital-look-happened-immediately/
t173,2017-02-06 17:12:01+00:00,0.031628788,"Last night, Lady Gage performed at the Super Bowl half-time show, in a performance that had liberals demanding that she become president. And while the performance was politically charged, it wasn't the blatant attack on President Donald Trump that most people were expecting.
Her lyrics clearly referenced 'black, white, and beige' and 'gay, straight, or bi, lesbian, transgendered life.' Unless you were paying close attention, however, you may have missed her challenge to Trump""îand many fans did.
""Has Lady #Gaga finally moved to the final stage of grieving""îacceptance?""ù Mark Dice tweeted. ""No Trump diss? No hijab? No 'wall' the dancers broke through.""ù
""I can't believe that lady gage didn't her platform to call Trump a cheeto with little hands,""ù another Twitter user commented. ""She might as well have committed a hate crime.""ù
But the performer did, in fact, take a dig at Trump. She opened the half-time show with ""America the Beautiful""ù and ""This Land is Our Land""ù""îwhich has become an anthem for protesters fighting against Trump's immigration bans. The sky behind her was illuminated with red, white, and blue stars. The stars were divided as she began her first performance, but as she continued to sing, they aligned behind her.
After the performance, Hillary Clinton tweeted her praise.
""I'm one of 100 million #SuperBowl fans that just went #Gage for the Lady & her message to all of us,""ù she tweeted.
What do you think of Gaga's performance?",Did You Notice What Lady Gaga Did During Her Superbowl Performance In Protest to Trump [VIDEO],http://americannews.com/notice-lady-gaga-superbowl-performance-protest-trump-video/
t174,2017-02-06 05:30:47+00:00,0.244444444,"After eight years of disrespect, it is refreshing to have a Commander in Chief who honors our military. This footage proves just how deep President Trump's respect for our men and women in uniform runs.
As he left Marine One to board Air Force One for a weekend trip, Trump took his time to properly salute the military personnel standing by.
What do you think? Are you proud to have a leader who supports our brave men and women?",Look What Happened Immediately After Trump Stepped Off Marine One,http://americannews.com/look-happened-immediately-trump-stepped-off-marine-one/
t175,2017-02-06 05:14:45+00:00,-0.214615385,"Secret Service agents take a very important oath to protect and defend the president's life at all costs. This crucial promise stands, whether or not they agree with the president's personal politics.
A few days ago, one Secret Service agent made headlines when she wrote a Facebook post saying she would never take a bullet for President Trump. Now, 23-year-old Secret Service agent Kerry O'Grady is learning this is a very bad idea.
The veteran, who is in charge of the Secret Service's Denver decision, posted several disturbing messages on her Facebook page, including one where she called Trump a ""disaster""ù for the country. O'Grady also claimed she would rather endure ""jail time""ù than ""take a bullet""ù for the president.
After reading the posts, the agency has put O'Grady on suspension with pay from her position. O'Grady may have proven she was incapable of upholding her oath to protect the president.
What do you think? Did O'Grady get what she deserved? Should she be fired?",Look What Happened To The Secret Service Agent That Refused To Take A Bullet For Trump... [VIDEO],http://americannews.com/look-happened-secret-service-agent-refused-take-bullet-trump-video/
t176,2017-02-06 05:13:47+00:00,-0.011666667,"A few weeks ago, the CEO of Starbucks outraged patriots everywhere when he announced they will be hiring thousands of refugees in the near future. The comment was a direct response to Donald Trump's immigration ban and caused many of his supporters to call for a boycott of the overpriced coffee chain.
Now, one social media user has just posted a video that proves Starbucks is feeling the impact.
Watch as a long line forms outside of Caribou Coffee, leaving the Starbucks lot embarrassingly abandoned.",Starbucks CEO Learns His Fait After Publicly Slamming Trump... He Is Way Out Of His League,http://americannews.com/starbucks-ceo-learns-fait-publicly-slamming-trump-way-league/
t177,2017-02-06 05:12:48+00:00,-0.103787879,"Last month, the country was shocked when a live video surfaced on Facebook of four black anti-Trump protesters torturing an 18-year-old student while screaming ""f*ck Donald Trump!""ù and ""f*ck white people!""ù Since their crime, the four criminals have been imprisoned on numerous charges committing a hate crime.
Daily Mail reported that the four young criminals complained to their lawyers about how unfair it is that they have received threats after their actions went viral.
""It is sad and unfortunate that many have commented on these young men and women without knowing all the facts,""ù Cook County Public Defender Amy Campanelli said after a hearing on Friday. ""They have been denounced in the media before anything has been proven.""ù
Campanelli also tried to assert that the ""sensationalized, pervasive media coverage""ù has corrupted the jury. Another lawyer for the defendants, Neil Toppel, cited an online poll that called for ""public execution.""ù
""There was a posting that invited a Good Samaritan to publicly execute these defendants by law or if not by mob,""ù Toppel told reporters. ""And said anybody that supports them should be executed as well.""ù
Though Judge Peggy Chiampas has banned cameras from the hearings, she was reported saying, ""where is your sense of decency?""ù to the four defendants as she denied bail.",The Chicago Thugs Who Tortured The Disabled Trump Supporter Just Received The Worst News Of Their Life,http://americannews.com/chicago-thugs-tortured-disabled-trump-supporter-just-received-worst-news-life/
t178,2017-02-05 20:49:40+00:00,0.12827381,"Every since President Trump issued his immigration ban, liberals have been calling the measure Islamophobic, labeling it a ""Muslim ban.""ù In doing so, they are completely ignoring the fact that some Muslims are actually in support of the measure.
Dr. Qanta Ahmed, a Muslim author, recently told Fox & Friends that many in the Muslim community were happy about the law.
""I think a lot of Muslims around the world are afraid. But many of us, especially opposed to radical Islam, are welcoming in,""ù Ahmed explained. ""We don't want to prohibit refugees here forever. We, as Americans, want to help those in need, but we do think we have to make assessments based on the regions that are identified.""ù
""Libya, the third front of ISIS. Somalia, beyond failed,""ù she added. ""Its own government cannot travel outside its capital, let alone govern it. Iraq, we're fighting ISIS, but special exception must be made for Iraqis helping US forces. So we see it as very pragmatic. Muslim minorities that are persecuted badly in Pakistan and other places were thrilled that this draft wording includes penalizing those that commit honor violence or persecution of minorities. A lot of Muslims are subject to that.""ù
Ahmed also praised Trump's proposals to build safe zones in Syria.
Watch the latest video at video.foxnews.com",MEDIA SUPPRESSES Muslim Author Who Reveals The Truth Behind Trump's Immigration Policy,http://americannews.com/media-suppresses-muslim-author-reveals-truth-behind-trumps-immigration-policy/
t179,2017-02-05 18:38:40+00:00,0.083730159,"In liberal Hollywood, it's rare to find celebrities willing to risk their career by speaking out against Democrats. This week, comedic actor Tim Allen did just that, saying liberals want ""to tell everybody""ù what to do with their life.
""I don't like anybody telling me what to do and, lately, the left wants to tell everybody""îit's the 'well all know this, you should, you should,""ù Allen commented. ""Stop telling me what to do, you go do it. You want to support stuff that the government should stay out of? You go do it. No one is stopping you from paying more taxes. Then, that's the attitude I get.""ù
""I don't do political stuff,""ù Allen continued. ""I do anarchist stuff. I like making everybody laugh. Jokes should be""îPresident Trump should laugh at it, so should Hillary""îthat's the balance I like; the personal stuff is different.""ù
Allen went on to comment on celebrities who regularly speak out against Donald Trump.
""These dudes can say whatever they want,""ù Allen commented. ""I am a comedian. It's different. I'm a political comedian that says stuff, but it's usually about men and women and good and bad and rich and poor""îthat's my avenue and I'm able to do that. God bless America""îpeople come to see me but opinions are like butts, everybody's got one. I say to these guys, God bless them for doing that, it's their opinion, it's no more valid or less valid than anybody else's.""ù
What do you think of Allen's comments?",Tim Allen Blackballed By Hollywood For Saying THIS About Trump,http://americannews.com/tim-allen-blackballed-hollywood-saying-trump/
